Corps commander Lieutenant-General Ali Dewra id 1000
Private Freddie Woods id 9206
Private Philip Palmer id 9207
Private Ivan Richard id 9213
Private Santayani Patel id 9214
Private Murari Kapri id 9212
Private Nick Garcia id 9211
Private Jahnavi Jeldi id 9208
Private Pong Huang id 9210
Private Jose Norman id 9156
Private Chase Hammond id 9155
Private Katie Hughes id 9099
Private Evan Gonzales id 9100
Private Charita Ahsen id 9101
Private Joseph Hernandez id 9098
Private Noah Clark id 9097
Private Fa Chu id 9092
Private Jue Huie id 9096
Private Dang Bui id 9102
Private Xavier Payne id 9103
Private Han Deer id 9109
Private Brett Perkins id 9110
Private Francesco Steiner id 9113
Private Maeva Dupont id 9108
Private Alessandro Berger id 9107
Private Hou Gai id 9105
Private Jalabala Bollepalli id 9106
Private Visala Dalvi id 9091
Private Maksym Solovyov id 9090
Private Jian Bei id 9078
Private Michelline Wallace id 9079
Private Lipika Ekapure id 9080
Private Andriy Tzolov id 9077
Private Guillaume Nikolov id 9076
Private Quan Da id 9074
Private Yann Lambert id 9075
Private Nipun Iyengar id 9081
Private Kuntal Boghara id 9082
Private Daniel Jenkins id 9088
Private Sara Frazier id 9089
Private Ayush Chekuri id 9087
Private Muo Bian id 9086
Private Filip Baumgartner id 9084
Private Leandro Lechkov id 9085
Private Richard Duncan id 9114
Private Henry Lane id 9115
Private Landon Schultz id 9141
Private Swarnalata Buhpathi id 9142
Private Ihit Varma id 9143
Private Jared Atkinson id 9140
Private Rahas Janaswamy id 9138
Private Nityananda Gavit id 9136
Private Trilochana Paranjape id 9137
Private Ba Chu id 9144
Private Chloe Howell id 9145
Private Enzo Sofiyanski id 9153
Private Mitchell Morton id 9154
Private Hunter Pruitt id 9152
Private Maanika Buddharaju id 9151
Private Kelly Frank id 9146
Private Madison Burns id 9147
Private Ken Cunningham id 9135
Private Luca Claes id 9134
Private Maximiliano Eder id 9121
Private Sophia Long id 9122
Private Charles Frazier id 9123
Private Ding Bei id 9120
Private Kimberly Rice id 9118
Private Nikolai Kremenliev id 9116
Private Danny Stewart id 9117
Private Kylie Horton id 9124
Private Godavari Amra id 9125
Private Ella Maier id 9132
Private Gauhar Deengar id 9133
Private Audrey Robinson id 9131
Private Nick Harrison id 9128
Private Sanobar Kale id 9126
Private Vamsi Nandigam id 9127
Private Shyamala Challa id 8243
Private Ashton Wolfe id 5946
Private Clara Berbatov id 2789
Private Kelly Jacobs id 2790
Private Hunter Santos id 2793
Private Sana Dhekale id 2788
Private Garrett Henderson id 2787
Private Maxim Hofer id 2785
Private Maxence Schmidt id 2786
Private Leah Bates id 2794
Private Hugo Eder id 2795
Private Anarghya Asam id 2800
Private Bei Au-yong id 2801
Private Lea De Smet id 2803
Private Adrian Hall id 2799
Private Deng Guan id 2798
Private Julian Crawford id 2796
Private Thomas Wolfe id 2797
Private Teesta Chugh id 2784
Private Leon Lang id 2783
Private Eduardo Horn id 2769
Private Mandar Jamir id 2770
Private Dayamayee Boghara id 2771
Private Amaanath Gaekwad id 2768
Private Palashranjan Bakland id 2767
Private Rebecca Scott id 2765
Private Julia Dodson id 2766
Private Prahlad Katoch id 2772
Private Thibault Bozhinov id 2774
Private Ding Ba id 2779
Private Jazmin Salinas id 2780
Private Lucas Holloway id 2782
Private Isabelle Ramirez id 2778
Private Alondra Welch id 2777
Private Andrei Hampton id 2775
Private Amelia Saunders id 2776
Private Will Anderson id 2804
Private Lilou Richard id 2805
Private Lea Robert id 2830
Private Deng Chong id 2832
Private Lao Gen id 2833
Private Oscar Torres id 2829
Private Mia Ramirez id 2828
Private Maella De Luca id 2826
Private Guillaume Katzarov id 2827
Private Eric Peters id 2834
Private Yanis Eder id 2835
Private Josiah Medina id 2840
Private Alicia Stone id 2842
Private Niral Karamsot id 2843
Private Meher Gujral id 2839
Private Lei Chao id 2838
Private Trenton Williamson id 2836
Private Maella Dubois id 2837
Private Alessandro Gospodinov id 2825
Private Chameli Amra id 2824
Private Song Bui id 2810
Private Roy Martin id 2811
Private Yue Dan id 2814
Private Clara Zaytsev id 2809
Private Igon Thomas id 2808
Private Vinodini Hanchate id 2806
Private Shreya Gajjar id 2807
Private Lao Gou id 2815
Private Guillaume Schmidt id 2816
Private Kishori Kandula id 2821
Private Ion Durand id 2822
Private Guo Chin id 2820
Private Bian Ban id 2819
Private Puo Lam id 2817
Private Lin Dou id 2818
Private Alexandria Baker id 2764
Private Jenny Hale id 2759
Private Jayden Simpson id 2704
Private Danny Ramos id 2706
Private Ji Ong id 2707
Private Yelysaveta Vasilyev id 2703
Private Nam Cao id 2702
Private Maella Krumov id 2700
Private Ding Bai id 2701
Private Kua Fung id 2708
Private Diego Tzvetanov id 2709
Private Colton Lang id 2715
Private Ming Deer id 2716
Private Sha Koo id 2717
Private Hou Hong id 2714
Private Phil Ray id 2712
Private Lea Hoffmann id 2710
Private Huo Hang id 2711
Private Vilasini Kanagala id 2699
Private Matthieu Grigorov id 2697
Private Enzo Fuchs id 2683
Private Tyler Ingram id 2684
Private Gabriel Cole id 2685
Private Christoph Aguilar id 2682
Private Bryce Wilkins id 2681
Private Hang Chu id 2678
Private Ken Mathis id 2679
Private Filip Moser id 2686
Private Jian Bi id 2687
Private Denys Petrov id 2694
Private Sharmila Gajjar id 2695
Private Dmitry Popov id 2696
Private Mariya Durand id 2693
Private Pragya Bisht id 2692
Private Hemavati Boghara id 2688
Private Hang Dong id 2689
Private Ezio Maier id 2718
Private Erica Ellis id 2719
Private Zoe Shannon id 2746
Private Omar Melton id 2747
Private Matthieu Bojidarov id 2748
Private Jeevika Amin id 2745
Private Clara Stoichkov id 2744
Private Rijuta Ahluwalia id 2740
Private Marcus Whitaker id 2741
Private Chloe Weber id 2749
Private Karina Snyder id 2751
Private Kokila Charan id 2756
Private Wesley Cotton id 2757
Private Lauren Nguyen id 2758
Private Kevin Parsons id 2755
Private Juliette Apostolov id 2754
Private Breanna Collier id 2752
Private Maximiliano Martin id 2753
Private Morgan Young id 2739
Private Manini Bagga id 2738
Private Hayden Steele id 2726
Private Ian Oliver id 2727
Private Gor Moser id 2728
Private Mckenzie Butler id 2725
Private Deng Ding id 2722
Private Aleksandre Auer id 2720
Private Destiny Ayers id 2721
Private Avery Velez id 2729
Private Prashanti Bagul id 2730
Private Richard Drake id 2736
Private Yekaterina Wimmer id 2737
Private Matthew Thomas id 2735
Private Juliette Tasev id 2734
Private Que Guang id 2731
Private Jason Carr id 2732
Private Lou Kau id 2844
Private Maeva Stefanov id 2845
Private Adesh Dave id 2953
Private Iha Capri id 2954
Private Mrigendra Gupta and Gupte id 2956
Private Chloe Anderson id 2952
Private Atralarasu Anand id 2951
Private Adrian Tzolov id 2949
Private Ri Li id 2950
Private Phanindra Kirtipati id 2957
Private Ella De Luca id 2958
Private Enzo Martin id 2964
Private Saraswati Panda id 2965
Private Qi Rao id 2966
Private Jacob Morris id 2963
Private Uttara Ranaf id 2961
Private Si Ru id 2959
Private Viktorija Esposito id 2960
Private Agneya Jeldi id 2948
Private Lilou Wimmer id 2946
Private Gage Rosario id 2932
Private Miguel Flores id 2933
Private Nathan Arnold id 2934
Private Bei Bao id 2931
Private Roy Taylor id 2930
Private Preston Faulkner id 2928
Private Maya Riley id 2929
Private Durjaya Bojanapati id 2935
Private Manjula Chandel id 2938
Private Ivan Iliev id 2943
Private Dayamayee Arora id 2944
Private Yann Fischer id 2945
Private Gor Huber id 2942
Private Jiang Chaim id 2941
Private Kong Gan id 2939
Private Mao Er id 2940
Private Ahmed Lechner id 2967
Private Sara Andre id 2968
Private Angela Gonzalez id 2994
Private Lang Jiao id 2995
Private Bian Chu id 2996
Private Anthony King id 2993
Private Trevor Harvey id 2992
Private Sunandita Kottieth id 2989
Private Fa Bui id 2990
Private Ruby Bailey id 2997
Private Tobias Schneider id 2998
Private Bi Cheung id 3004
Private Ravikiran Motwani id 3005
Private Ivan Clarke id 3006
Private Mackenzie Dennis id 3003
Private Sandananda Palande id 3002
Private Sheetal Duggireddy id 2999
Private Tanner Mccormick id 3000
Private Stephen Dixon id 2988
Private Landon Cooper id 2987
Private Ping Hang id 2975
Private Guo Cai id 2976
Private Ivan Asparuhov id 2977
Private Clarisse Sofiyanski id 2974
Private Lei Chew id 2971
Private Gor Leitner id 2969
Private Andriy Thomas id 2970
Private Akhilesh Samdariya id 2978
Private Reshmi Lally id 2979
Private Matt Davis id 2985
Private Luca Willems id 2986
Private Chitramala Bhat id 2984
Private Ekavali Addagarla id 2982
Private Tan Pi id 2980
Private Nauka Dundu id 2981
Private Gopi Ekapure id 2926
Private Ken Wagner id 2925
Private Nina Daniel id 2871
Private Brett Greene id 2873
Private Xie Ta id 2874
Private Vladyslav Moreau id 2870
Private Maella Binder id 2869
Private Gang Chai id 2867
Private Shyamalima Lokhandwala id 2868
Private Sydney Barnes id 2875
Private Shei Kwei id 2876
Private Lilou Lechner id 2881
Private Leah Ramsey id 2883
Private Gopika Agarkar id 2884
Private Latha Chatterjee id 2880
Private Dhaval Karnik id 2879
Private Aleksandar Aigner id 2877
Private Bi Bing id 2878
Private Quan Ggim id 2866
Private Kaitlyn Carson id 2865
Private Stephen Reeves id 2853
Private Jordan Rodriquez id 2854
Private Mitch West id 2855
Private Nicolas Francis id 2849
Private Steven Soto id 2848
Private Dao Gao id 2846
Private Min Chaim id 2847
Private Dayita Bansal id 2856
Private Hannah Price id 2857
Private Mahish Kottarathil id 2863
Private Cindy Adkins id 2864
Private Jian Deer id 2861
Private Sheng Lao id 2860
Private Adrian Steiner id 2858
Private Nikola Hasanov id 2859
Private Isabella Watson id 2885
Private Thumri Nishant id 2886
Private Leandro Stoichkov id 2911
Private Troy Page id 2912
Private Agrata Ahsen id 2914
Private Ji Eng id 2910
Private Pakhi Ginjupalli id 2909
Private Nikola Tzonev id 2907
Private Kong Kan id 2908
Private Lei Kai id 2915
Private Robert Bullock id 2916
Private Prince Day id 2922
Private Tobias Weber id 2923
Private Marcus Hancock id 2924
Private Cody Williams id 2921
Private Margaret Adams id 2919
Private Aubrey Reed id 2917
Private Veeti Baumgartner id 2918
Private Chandni Bardeskar id 2906
Private Geetika Buddharaju id 2905
Private Amy Bowen id 2891
Private Zhao Thean id 2894
Private Har Dou id 2895
Private Miranda Hanson id 2890
Private Yanis Hofer id 2889
Private Anirvan Anumula id 2887
Private Nishith Kundra id 2888
Private Hugo Goossens id 2896
Private Alyssa Harrison id 2897
Private Lou Kwan id 2902
Private An Chou id 2904
Private Maxim Hofer id 2901
Private Kiran Chopra id 2900
Private Jack Jimenez id 2898
Private Lindsay Vaughn id 2899
Private Lakshya Kanoongo id 2677
Private Paula Allison id 2676
Private Qian Lei id 2455
Private Carson Hubbard id 2456
Private Sandhya Bisht id 2457
Private Emily Thompson id 2454
Private Kua Hou id 2453
Private Lucas Payne id 2451
Private Natty Nelson id 2452
Private Thibault Schwarz id 2459
Private Chaitali Bandaru id 2460
Private Xin Rui id 2465
Private Bian Chai id 2466
Private Chetan Ashama id 2470
Private Ramani Aluru id 2464
Private Maeva Muller id 2463
Private Manorama Bhatia id 2461
Private William White id 2462
Private Soorat Ahsen id 2450
Private Tou Lui id 2449
Private Matthieu Schmidt id 2434
Private Brahmadutt Datla id 2435
Private Hope Mcguire id 2436
Private Mason Woods id 2433
Private Dong Hui id 2432
Private Bindu Bhati id 2429
Private Isabella Banks id 2431
Private Logan Acosta id 2437
Private Alessandro Schneider id 2440
Private Jiang Phuong id 2445
Private Elijah Dunn id 2446
Private Owen Weaver id 2447
Private Friederich Wagner id 2444
Private Kamakshi Bagora id 2443
Private Alicia Pratt id 2441
Private Shyamali Kapadia id 2442
Private Jonas Sofiyanski id 2471
Private Michael Ward id 2472
Private Muo Bing id 2497
Private Mahi Bouloussou id 2498
Private Ray Perry id 2499
Private Nina Ramos id 2496
Private Nauka Datla id 2495
Private Morgan Hunter id 2492
Private Noah Haas id 2493
Private Hope Kennedy id 2500
Private Prerana Bidawat id 2501
Private Gor Aigner id 2507
Private Ayushmati Chatterjee id 2508
Private Banani Lokhandwala id 2509
Private Leon Kostov id 2506
Private William Cruz id 2505
Private Shang Nie id 2502
Private Lilou Borimirov id 2504
Private Ma Yan id 2491
Private Farhad Bhati id 2490
Private Nikunj Kumar id 2477
Private Tobias Claes id 2478
Private Guo Han id 2480
Private Kou Sha id 2476
Private Gan Hiu id 2475
Private Poornachandra Ahluwalia id 2473
Private Aleksandre Gospodinov id 2474
Private An Du id 2481
Private Sarayu Amladi id 2482
Private Pong Yep id 2488
Private Dang Gwock id 2489
Private Rajdulari Amra id 2486
Private Tang Zhai id 2485
Private Anshul Champati id 2483
Private Vanani Buhpathi id 2484
Private Ushashi Lahane id 2428
Private Trevor Hancock id 2427
Private Christopher Cobb id 2371
Private Tang Qan id 2374
Private Wang Si id 2375
Private Bela Beria id 2370
Private Samuel Kirby id 2369
Private Ty Briggs id 2367
Private Hiresh Dasgupta id 2368
Private Cody Hester id 2376
Private Puo Deer id 2377
Private Sheng Hew id 2383
Private Jackson Charles id 2384
Private Shei Hang id 2385
Private Tridhara Kumpawat id 2382
Private Kou Bao id 2380
Private Ou Bo id 2378
Private Hannah Soto id 2379
Private Pramada Dasari id 2366
Private Sebastian Johnson id 2365
Private Luca Leitner id 2351
Private Chloe Mihaylov id 2352
Private Lou Qiu id 2353
Private Tobias Pichler id 2350
Private Cindy Townsend id 2349
Private Meg Kim id 2347
Private Andrei Dubois id 2348
Private Sebastian Avery id 2355
Private Garrett Fleming id 2356
Private Faith Downs id 2361
Private Mariah Rocha id 2363
Private Xu Yau id 2364
Private Nina Shelton id 2360
Private Emily Taylor id 2359
Private Ar Bao id 2357
Private Aleksandar Wimmer id 2358
Private Abby Warren id 2386
Private Alyssa Pittman id 2387
Private Dian Cai id 2412
Private Kate Castillo id 2413
Private Nikolai Egger id 2416
Private Charleen Quinn id 2411
Private Reagan Bean id 2410
Private Alexia Christensen id 2408
Private Michael Clark id 2409
Private Luis Larson id 2417
Private Alexa Tanner id 2418
Private Duo Liang id 2424
Private Clarisse Reiter id 2425
Private Paul Garner id 2426
Private Charles Combs id 2422
Private Brady Keith id 2421
Private Tarini Khangarot id 2419
Private Meg Miles id 2420
Private Carter Merritt id 2407
Private Richard Grant id 2405
Private Evan Romero id 2393
Private Kelsey Matthews id 2394
Private Angel Howard id 2395
Private Alexis Riggs id 2392
Private Noah Dubois id 2391
Private Erica Marquez id 2388
Private Malaya Budwal id 2390
Private Erin Galloway id 2396
Private Miranda Carroll id 2397
Private Lillian Hodges id 2403
Private Aurelien Weber id 2404
Private Travis Matthews id 2402
Private Ahmed Wagner id 2401
Private Gianna Myers id 2398
Private Bei An id 2400
Private Gu Lin id 2510
Private Daniel Palmer id 2511
Private Luke Crane id 2622
Private Ramani Mathure id 2623
Private Ahmed Mayer id 2624
Private Nathaniel Holt id 2621
Private Michelline Ortega id 2620
Private Mahua Alla id 2615
Private Dominic Hebert id 2619
Private Roy Thompson id 2625
Private Logan Rodriquez id 2626
Private Yanis Baumgartner id 2632
Private Nu Gou id 2633
Private Har Cheng id 2634
Private Renuka Gowda id 2631
Private Brian Mccormick id 2630
Private Ian Adkins id 2628
Private Ou Ji id 2629
Private Sheng Lou id 2614
Private Nicholas Soto id 2613
Private Tou Luo id 2600
Private Isabella Cruz id 2601
Private Andriy Rizzo id 2602
Private Juliette Auer id 2597
Private Viktor Salazar id 2596
Private Mena Gaekwad id 2594
Private Michelle Harris id 2595
Private Santawana Jadon id 2603
Private Jack West id 2604
Private Carter Skinner id 2610
Private Dian Au-yong id 2611
Private Nupura Bakland id 2612
Private Jiang Huan id 2609
Private Hannah Berry id 2608
Private Yanis Steiner id 2605
Private Ava Obrien id 2607
Private Tyler Harris id 2635
Private Lomberto Murray id 2637
Private Tuo Kwan id 2663
Private Ar Cai id 2664
Private Lajjawati Kale id 2665
Private Cole Mathis id 2660
Private Connor Brady id 2659
Private Enzo Bauer id 2657
Private Tribhuvan Bhupathiraju id 2658
Private Yauvani Khangarot id 2666
Private Anbumadi Bansal id 2667
Private Juliette Maier id 2673
Private Arnav Capry id 2674
Private Seema Kaur id 2675
Private Jie Hui id 2672
Private Samuel Dalton id 2671
Private Mia Jordan id 2668
Private Joel Woodard id 2669
Private Troy Holmes id 2656
Private Tuo Chan id 2655
Private Ruby Stevenson id 2642
Private Nanda Dahale id 2643
Private Ji Dou id 2645
Private Sheng Lin id 2641
Private Ying Dear id 2640
Private Charlotte Manning id 2638
Private Ling Eng id 2639
Private Narek Brunner id 2646
Private Shei Kang id 2647
Private Trenton Stone id 2652
Private Sahdev Hada id 2653
Private Veeti Goossens id 2651
Private Lochan Challa id 2650
Private Kulbhushan Rathore id 2648
Private Rachel Sanders id 2649
Private Pablo Simeonov id 2593
Private Abby Fields id 2592
Private Min Ge id 2537
Private Adrian Greene id 2538
Private Colby Gray id 2539
Private Dian Chieu id 2536
Private Joel Phillips id 2535
Private Maxwell Quinn id 2532
Private An Bi id 2534
Private Mitch Lopez id 2540
